柳氏出自姬姓。魯孝公子夷伯展孫無駭生禽，字季，為魯士師，謚曰惠，食采於柳下，遂姓柳氏。楚滅魯，仕楚。秦幷天下，柳氏遷於河東。秦末，柳下惠裔孫安，始居解縣。安孫隗，漢齊相。六世孫豐，後漢光祿勳。六世孫軌，晉吏部尚書。生景猷，晉侍中。二子：耆、純。耆，太守，號「西眷」。耆二子：恭、璩。恭，後魏河東郡守，南徙汝、潁，遂仕江表。曾孫緝，宋州別駕、宋安郡守。生僧習，與豫州刺史裴叔業據州歸于後魏，為揚州大中正、尚書右丞、方輿公。五子：鷟、慶、虬、檜、鸑。

鷟，後魏臨淮王記室。	帶韋字孝孫，後周黃門侍郎、康城愷公。	祚，隋司勳侍郎。	震，鄆州刺史。	俊，棣州刺史。	　	　	　	　	　	　	　
　	　	　	　	　	　	　	　	　	　	　	裔脩字子脩。
　	　	　	　	　	　	　	　	　	　	簡求字子臧，河東節度使。	汝弼字子誥，祠部郎中、知制誥。
　	　	　	　	　	　	　	　	　	　	　	嗣業字子通，檢校禮部郎中。生文紀，字子持，殿中侍御史。
　	　	　	正倫。	　	　	　	　	　	　	　	　
　	　	　	正命。	孝道。	　	　	　	　	　	　	　
　	文翼字仲祐，後魏右將軍、范陽子。	士偉，齊州司馬。	德基，南安令。	萬金。	　	　	　	　	　	　	　
　	　	　	　	萬石字萬石，監察御史、昌平縣侯。	文勵，膳部郎中。	　	伯陽。	同宰，明州刺史。	鋌，國子博士。	　	　
　	　	　	　	　	　	　	　	　	鎮。	徹。	躅字子範。
　	　	　	　	　	　	　	　	　	鏐。	　	　
　	　	　	義幹，永寧令。	真惠。	玄範。	　	　	　	　	　	　
　	　	　	　	　	　	崇道，太常少卿。	鶠。	　	　	　	　
　	　	　	　	　	　	　	鵕。	　	　	　	　
　	　	　	　	真相，諸城令。	子義，郫主簿。	守節。	　	　	　	　	　
　	　	　	　	　	　	伯玉。	沔。	　	　	　	　
　	　	　	　	真行。	大機。	　	　	仲長。	　	　	　
　	　	　	　	　	大藏。	无忌。	　	　	　	　	　
　	　	　	　	　	　	　	　	仁𣏌。	佐元。	諷。	潯字子黯。
　	　	　	　	　	　	　	　	　	　	近思。	拯字勤之。
　	　	士朗，殿中郎。	仁爽。	審經，瑕丘令。	河童，豐令。	喦，河中倉曹參軍。	　	　	　	　	　
　	　	　	　	　	　	岳。	增。	　	　	　	　
　	　	　	　	　	　	嵇。	　	　	　	　	　
　	　	　	　	　	　	𡵒。	　	　	　	　	　
　	　	　	　	　	　	巒。	坦字保衡，劍南東川節度使。	玠，霍丘尉。	　	　	　
　	　	　	　	　	　	　	　	大琰。	　	　	　
　	　	　	　	　	　	　	　	大璟，河南府參軍。	　	　	　
　	　	　	　	　	　	　	　	瓚。	　	　	　
　	　	　	　	　	　	　	常師，光祿少卿。	　	　	　	　
　	　	　	　	審忠。	彥。	鎬。	　	　	　	　	　
　	　	　	　	　	仲臻。	銛，延州刺史。	卨。	　	　	　	　
　	　	　	擇壽，開府參軍。	買臣。	　	　	　	　	　	　	　
　	　	　	　	輔臣，館陶令。	　	　	　	　	　	　	　
　	　	士嬰。	璹。	法德。	　	玄約。	昊。	肅，石州刺史。	　	　	　
　	　	　	　	　	　	　	序。	徹，吉州刺史。	　	　	　
　	　	　	　	　	彜倫，上蔡令。	子輿，泌陽令。	同，望江令。	東美，考功員外郎。	暢。	專字子專。	　
　	　	　	　	　	　	　	　	　	　	立。	　
　	　	　	　	　	　	　	　	　	申。	　	　
　	　	　	　	　	　	　	　	　	易。	　	　
　	　	　	珣，同州參軍。	買德。	虔。	　	　	　	　	　	　
　	　	　	　	　	壽王。	　	　	　	　	　	　
　	　	　	　	　	醫王。	子慎。	　	　	　	　	　
　	　	　	　	　	　	玄明，均州刺史。	　	　	　	　	　
　	　	　	　	　	藥王。	　	　	　	　	　	　
　	　	　	　	孝德。	仁弘，雞澤令。	元節，果州參軍。	　	　	　	　	　
　	　	　	　	　	　	元休，武德尉。	　	　	　	　	　
　	　	　	　	　	　	元昉，遂城尉。	　	　	　	　	　
　	　	　	　	　	　	　	鼎臣。	　	　	　	　
　	　	　	瑱。	　	　	　	　	　	　	　	　
　	文符字叔偉，後魏通直散騎侍郎。	士邃字子淹，中山太守。	正力，屯田郎中。	　	　	　	　	　	　	　	　
范陽盧氏又有盧損。

損。	求。	擕字子升，相僖宗。	晏字望卿，壽安尉、直弘文館。	　	　	　	　	　	　	　	　
質。	晝。	光濟字子垂。	　	　	　	　	　	　	　	　	　
　	　	光啟字子忠，相昭宗。	　	　	　	　	　	　	　	　	　
盧氏宰相八人。大房有商、承慶；第二房有翰、邁；第三房有懷慎、𣏌。范陽有擕、光啟。


Chinese text: This work was published before January 1, 1923, and is in the
public domain worldwide because the author died at least 100 years ago.
