大將軍	8941	3.782915
解	8939	3.782069
間	8902	3.766414
視	8894	3.763029
補	8893	3.762606
濟	8871	3.753298
願	8871	3.753298
待	8860	3.748644
達	8857	3.747375
臨	8844	3.741874
語	8841	3.740605
木	8797	3.721989
徐	8789	3.718604
絕	8776	3.713104
京師	8732	3.694487
掌	8728	3.692795
朕	8701	3.681371
皇帝	8691	3.677140
祭	8684	3.674179
禁	8668	3.667409
衣	8658	3.663178
減	8644	3.657255
持	8626	3.649639
考	8599	3.638215
氣	8586	3.632715
三月	8532	3.609868
統	8525	3.606906
惡	8503	3.597598
輔	8488	3.591252
鮑	8472	3.584482
嘉	8468	3.582790
庶	8450	3.575174
祀	8432	3.567558
聖	8422	3.563327
案	8411	3.558673
余	8409	3.557827
彥	8409	3.557827
便	8404	3.555711
厚	8399	3.553596
榮	8387	3.548519
兮	8386	3.548096
近	8384	3.547249
冬	8379	3.545134
隨	8350	3.532864
伏	8345	3.530749
錄	8336	3.526941
向	8335	3.526518
共	8327	3.523133
誠	8311	3.516363
收	8297	3.510440
勝	8289	3.507055
昌	8284	3.504940
邊	8282	3.504094
比	8265	3.496901
恐	8250	3.490554
魯	8244	3.488016
存	8241	3.486747
策	8228	3.481246
交	8208	3.472784
叔	8186	3.463476
薨	8183	3.462207
著	8177	3.459668
閣	8159	3.452053
乞	8159	3.452053
敕	8144	3.445706
胡	8110	3.431321
四月	8107	3.430051
爾	8106	3.429628
業	8103	3.428359
越	8077	3.417359
二月	8064	3.411858
七月	8055	3.408050
詩	8036	3.400012
司馬	8032	3.398319
依	8026	3.395781
疏	8024	3.394934
五月	8016	3.391550
恭	8004	3.386472
室	8002	3.385626
具	7989	3.380126
賦	7984	3.378010
夜	7964	3.369549
憂	7946	3.361933
追	7940	3.359394
順	7902	3.343316
性	7879	3.333585
六月	7878	3.333162
繼	7852	3.322162
十月	7836	3.315392
特	7833	3.314123
貢	7808	3.303545
八月	7775	3.289583
象	7765	3.285352
惠	7765	3.285352
徒	7716	3.264620
移	7712	3.262928
變	7705	3.259966
海	7688	3.252774
走	7667	3.243889
丑	7663	3.242196
略	7651	3.237119
昔	7629	3.227811
末	7620	3.224003
連	7595	3.213426
極	7580	3.207079
燕	7576	3.205387
阿	7575	3.204964
積	7574	3.204540
靈	7564	3.200310
御	7561	3.199040
九月	7559	3.198194
疑	7557	3.197348
關	7551	3.194809
選	7547	3.193117
列	7535	3.188040
足	7492	3.169846
送	7487	3.167731
弘	7473	3.161808
美	7435	3.145730
宿	7421	3.139807
害	7409	3.134729
密	7359	3.113575
三十	7354	3.111459
盛	7340	3.105536
曆	7280	3.080150
夷	7275	3.078034
賞	7266	3.074226
圍	7261	3.072111
禦	7258	3.070842
記	7233	3.060264
務	7233	3.060264
尹	7220	3.054764
赤	7194	3.043763
妻	7178	3.036994
即位	7172	3.034455
朝廷	7170	3.033609
增	7166	3.031917
吏部	7163	3.030647
赴	7157	3.028109
尺	7154	3.026840
畢	7135	3.018801
附	7133	3.017954
十一月	7118	3.011608
撫	7116	3.010762
謝	7109	3.007800
第	7093	3.001031
全	7092	3.000607
臺	7058	2.986222
青	7050	2.982837
報	7046	2.981145
怒	7034	2.976068
刑	7028	2.973529
吉	7026	2.972683
兄	7013	2.967183
淮	7012	2.966760
闕	7009	2.965490
顯	7008	2.965067
懼	7005	2.963798
推	6999	2.961259
林	6974	2.950682
十五	6972	2.949836
曲	6963	2.946028
蕭	6954	2.942220
紀	6943	2.937566
隸	6928	2.931219
兒	6889	2.914719
布	6859	2.902026
諫	6847	2.896949
遺	6814	2.882986
川	6810	2.881294
斯	6797	2.875794
私	6795	2.874948
隆	6754	2.857601
憲	6743	2.852946
葬	6742	2.852523
甲	6741	2.852100
袁	6721	2.843638
老	6714	2.840677
諸侯	6700	2.834753
唯	6694	2.832215
五百	6693	2.831792
二千	6691	2.830945
決	6680	2.826291
薦	6676	2.824599
音	6675	2.824176
十二月	6672	2.822907
喪	6666	2.820368
蜀	6659	2.817406
季	6653	2.814868
沒	6650	2.813598
提	6639	2.808944
校	6626	2.803444
奔	6615	2.798790
朱	6610	2.796674
皇后	6607	2.795405
察	6596	2.790751
咸	6591	2.788636
役	6591	2.788636
教	6582	2.784828
彼	6568	2.778904
二百	6567	2.778481
參	6558	2.774673
輕	6546	2.769596
振	6528	2.761980
擢	6526	2.761134
酒	6506	2.752672
三百	6505	2.752249
群	6500	2.750134
容	6491	2.746326
情	6490	2.745903
化	6483	2.742941
壽	6466	2.735748
盜	6457	2.731941
陷	6446	2.727286
獄	6427	2.719248
但	6419	2.715863
舍	6395	2.705709
后	6389	2.703170
簡	6367	2.693862
堂	6350	2.686669
貞	6349	2.686246
器	6347	2.685400
院	6344	2.684131
叛	6331	2.678630
郊	6329	2.677784
市	6318	2.673130
救	6316	2.672284
護	6285	2.659168
帶	6258	2.647744
詣	6251	2.644782
尊	6247	2.643090
籍	6239	2.639705
裏	6231	2.636321
佐	6222	2.632513
台	6219	2.631243
逆	6205	2.625320
邪	6204	2.624897
丞相	6200	2.623205
諭	6192	2.619820
羅	6187	2.617704
福	6182	2.615589
熙	6180	2.614743
參軍	6179	2.614319
嚴	6159	2.605858
資	6151	2.602473
康	6143	2.599088
辟	6141	2.598242
孟	6138	2.596972
原	6136	2.596126
廷	6130	2.593588
休	6129	2.593165
果	6129	2.593165
賀	6116	2.587664
造	6111	2.585549
冠	6101	2.581318
虜	6100	2.580895
虞	6097	2.579625
悅	6094	2.578356
河南	6091	2.577087
輒	6083	2.573702
旨	6075	2.570317
期	6075	2.570317
鼓	6068	2.567356
棄	6060	2.563971
贊	6050	2.559740
十三	6045	2.557624
迎	6019	2.546624
強	5998	2.537739
申	5984	2.531815
進士	5972	2.526738
病	5969	2.525469
顧	5965	2.523777
郭	5961	2.522084
祐	5959	2.521238
頗	5939	2.512776
射	5937	2.511930
班	5932	2.509814
十一	5928	2.508122
真	5884	2.489506
端	5880	2.487813
諡	5873	2.484852
蔡	5852	2.475967
明年	5843	2.472159
急	5841	2.471313
敵	5830	2.466658
半	5824	2.464120
火	5820	2.462427
撰	5805	2.456081
牛	5796	2.452273
穆	5793	2.451004
匹	5784	2.447196
澤	5779	2.445080
運	5767	2.440003
巡	5739	2.428157
僕射	5737	2.427310
諸軍	5736	2.426887
指揮	5730	2.424349
愛	5726	2.422656
郎中	5721	2.420541
呂	5681	2.403617
勞	5680	2.403194
勢	5676	2.401501
烈	5659	2.394309
拔	5657	2.393463
雨	5656	2.393039
